congress,bill_number,url,word_count
106,11,https://www.congress.gov/bill/106th-congress/senate-bill/11/text?r=1&s=2&format=txt,210.0
106,28,https://www.congress.gov/bill/106th-congress/senate-bill/28/text?r=1&s=2&format=txt,1841.0
106,67,https://www.congress.gov/bill/106th-congress/senate-bill/67/text?r=1&s=2&format=txt,192.0
106,148,https://www.congress.gov/bill/106th-congress/senate-bill/148/text?r=1&s=2&format=txt,1633.0
106,150,https://www.congress.gov/bill/106th-congress/senate-bill/150/text?r=1&s=2&format=txt,207.0
106,249,https://www.congress.gov/bill/106th-congress/senate-bill/249/text?r=1&s=2&format=txt,5116.0
106,276,https://www.congress.gov/bill/106th-congress/senate-bill/276/text?r=1&s=2&format=txt,344.0
106,278,https://www.congress.gov/bill/106th-congress/senate-bill/278/text?r=1&s=2&format=txt,382.0
106,291,https://www.congress.gov/bill/106th-congress/senate-bill/291/text?r=1&s=2&format=txt,1262.0
106,293,https://www.congress.gov/bill/106th-congress/senate-bill/293/text?r=1&s=2&format=txt,481.0
106,302,https://www.congress.gov/bill/106th-congress/senate-bill/302/text?r=1&s=2&format=txt,162.0
106,314,https://www.congress.gov/bill/106th-congress/senate-bill/314/text?r=1&s=2&format=txt,1337.0
106,322,https://www.congress.gov/bill/106th-congress/senate-bill/322/text?r=1&s=2&format=txt,155.0
106,323,https://www.congress.gov/bill/106th-congress/senate-bill/323/text?r=1&s=2&format=txt,3118.0
106,335,https://www.congress.gov/bill/106th-congress/senate-bill/335/text?r=1&s=2&format=txt,7124.0
106,356,https://www.congress.gov/bill/106th-congress/senate-bill/356/text?r=1&s=2&format=txt,370.0
106,361,https://www.congress.gov/bill/106th-congress/senate-bill/361/text?r=1&s=2&format=txt,180.0
106,366,https://www.congress.gov/bill/106th-congress/senate-bill/366/text?r=1&s=2&format=txt,803.0
106,376,https://www.congress.gov/bill/106th-congress/senate-bill/376/text?r=1&s=2&format=txt,5184.0
106,380,https://www.congress.gov/bill/106th-congress/senate-bill/380/text?r=1&s=2&format=txt,269.0
106,382,https://www.congress.gov/bill/106th-congress/senate-bill/382/text?r=1&s=2&format=txt,1177.0
106,388,https://www.congress.gov/bill/106th-congress/senate-bill/388/text?r=1&s=2&format=txt,459.0
106,406,https://www.congress.gov/bill/106th-congress/senate-bill/406/text?r=1&s=2&format=txt,2002.0
106,416,https://www.congress.gov/bill/106th-congress/senate-bill/416/text?r=1&s=2&format=txt,941.0
106,430,https://www.congress.gov/bill/106th-congress/senate-bill/430/text?r=1&s=2&format=txt,1176.0
106,437,https://www.congress.gov/bill/106th-congress/senate-bill/437/text?r=1&s=2&format=txt,181.0
106,438,https://www.congress.gov/bill/106th-congress/senate-bill/438/text?r=1&s=2&format=txt,6201.0
106,439,https://www.congress.gov/bill/106th-congress/senate-bill/439/text?r=1&s=2&format=txt,417.0
106,447,https://www.congress.gov/bill/106th-congress/senate-bill/447/text?r=1&s=2&format=txt,187.0
106,449,https://www.congress.gov/bill/106th-congress/senate-bill/449/text?r=1&s=2&format=txt,225.0
106,452,https://www.congress.gov/bill/106th-congress/senate-bill/452/text?r=1&s=2&format=txt,277.0
106,453,https://www.congress.gov/bill/106th-congress/senate-bill/453/text?r=1&s=2&format=txt,174.0
106,460,https://www.congress.gov/bill/106th-congress/senate-bill/460/text?r=1&s=2&format=txt,187.0
106,468,https://www.congress.gov/bill/106th-congress/senate-bill/468/text?r=1&s=2&format=txt,1795.0
106,484,https://www.congress.gov/bill/106th-congress/senate-bill/484/text?r=1&s=2&format=txt,1223.0
106,501,https://www.congress.gov/bill/106th-congress/senate-bill/501/text?r=1&s=2&format=txt,745.0
106,503,https://www.congress.gov/bill/106th-congress/senate-bill/503/text?r=1&s=2&format=txt,477.0
106,507,https://www.congress.gov/bill/106th-congress/senate-bill/507/text?r=1&s=2&format=txt,58095.0
106,531,https://www.congress.gov/bill/106th-congress/senate-bill/531/text?r=1&s=2&format=txt,726.0
106,548,https://www.congress.gov/bill/106th-congress/senate-bill/548/text?r=1&s=2&format=txt,1123.0
106,559,https://www.congress.gov/bill/106th-congress/senate-bill/559/text?r=1&s=2&format=txt,182.0
106,574,https://www.congress.gov/bill/106th-congress/senate-bill/574/text?r=1&s=2&format=txt,322.0
106,580,https://www.congress.gov/bill/106th-congress/senate-bill/580/text?r=1&s=2&format=txt,9779.0
106,604,https://www.congress.gov/bill/106th-congress/senate-bill/604/text?r=1&s=2&format=txt,493.0
106,606,https://www.congress.gov/bill/106th-congress/senate-bill/606/text?r=1&s=2&format=txt,1105.0
106,610,https://www.congress.gov/bill/106th-congress/senate-bill/610/text?r=1&s=2&format=txt,428.0
106,613,https://www.congress.gov/bill/106th-congress/senate-bill/613/text?r=1&s=2&format=txt,655.0
106,614,https://www.congress.gov/bill/106th-congress/senate-bill/614/text?r=1&s=2&format=txt,1609.0
106,624,https://www.congress.gov/bill/106th-congress/senate-bill/624/text?r=1&s=2&format=txt,3083.0
106,632,https://www.congress.gov/bill/106th-congress/senate-bill/632/text?r=1&s=2&format=txt,1061.0
106,643,https://www.congress.gov/bill/106th-congress/senate-bill/643/text?r=1&s=2&format=txt,662.0
106,698,https://www.congress.gov/bill/106th-congress/senate-bill/698/text?r=1&s=2&format=txt,251.0
106,700,https://www.congress.gov/bill/106th-congress/senate-bill/700/text?r=1&s=2&format=txt,653.0
106,704,https://www.congress.gov/bill/106th-congress/senate-bill/704/text?r=1&s=2&format=txt,1902.0
106,710,https://www.congress.gov/bill/106th-congress/senate-bill/710/text?r=1&s=2&format=txt,948.0
106,748,https://www.congress.gov/bill/106th-congress/senate-bill/748/text?r=1&s=2&format=txt,506.0
106,761,https://www.congress.gov/bill/106th-congress/senate-bill/761/text?r=1&s=2&format=txt,5498.0
106,768,https://www.congress.gov/bill/106th-congress/senate-bill/768/text?r=1&s=2&format=txt,1977.0
106,777,https://www.congress.gov/bill/106th-congress/senate-bill/777/text?r=1&s=2&format=txt,1132.0
