congress,bill_number,url
111,2215,https://www.congress.gov/bill/111th-congress/house-bill/2215/text?r=1&s=2&format=txt
111,3553,https://www.congress.gov/bill/111th-congress/house-bill/3553/text?r=1&s=2&format=txt
111,2647,https://www.congress.gov/bill/111th-congress/house-bill/2647/text?r=1&s=2&format=txt
111,4543,https://www.congress.gov/bill/111th-congress/house-bill/4543/text?r=1&s=2&format=txt
111,725,https://www.congress.gov/bill/111th-congress/house-bill/725/text?r=1&s=2&format=txt
111,5605,https://www.congress.gov/bill/111th-congress/house-bill/5605/text?r=1&s=2&format=txt
111,6080,https://www.congress.gov/bill/111th-congress/house-bill/6080/text?r=1&s=2&format=txt
111,714,https://www.congress.gov/bill/111th-congress/house-bill/714/text?r=1&s=2&format=txt
111,2847,https://www.congress.gov/bill/111th-congress/house-bill/2847/text?r=1&s=2&format=txt
111,3539,https://www.congress.gov/bill/111th-congress/house-bill/3539/text?r=1&s=2&format=txt
111,3961,https://www.congress.gov/bill/111th-congress/house-bill/3961/text?r=1&s=2&format=txt
111,1256,https://www.congress.gov/bill/111th-congress/house-bill/1256/text?r=1&s=2&format=txt
111,3357,https://www.congress.gov/bill/111th-congress/house-bill/3357/text?r=1&s=2&format=txt
111,946,https://www.congress.gov/bill/111th-congress/house-bill/946/text?r=1&s=2&format=txt
111,3767,https://www.congress.gov/bill/111th-congress/house-bill/3767/text?r=1&s=2&format=txt
111,4314,https://www.congress.gov/bill/111th-congress/house-bill/4314/text?r=1&s=2&format=txt
111,1454,https://www.congress.gov/bill/111th-congress/house-bill/1454/text?r=1&s=2&format=txt
111,4748,https://www.congress.gov/bill/111th-congress/house-bill/4748/text?r=1&s=2&format=txt
111,4783,https://www.congress.gov/bill/111th-congress/house-bill/4783/text?r=1&s=2&format=txt
111,5651,https://www.congress.gov/bill/111th-congress/house-bill/5651/text?r=1&s=2&format=txt
111,586,https://www.congress.gov/bill/111th-congress/house-bill/586/text?r=1&s=2&format=txt
111,2480,https://www.congress.gov/bill/111th-congress/house-bill/2480/text?r=1&s=2&format=txt
111,3590,https://www.congress.gov/bill/111th-congress/house-bill/3590/text?r=1&s=2&format=txt
111,4573,https://www.congress.gov/bill/111th-congress/house-bill/4573/text?r=1&s=2&format=txt
111,4957,https://www.congress.gov/bill/111th-congress/house-bill/4957/text?r=1&s=2&format=txt
