congress,bill_number,url
105,2235,https://www.congress.gov/bill/105th-congress/senate-bill/2235/text?r=1&s=2&format=txt
105,419,https://www.congress.gov/bill/105th-congress/senate-bill/419/text?r=1&s=2&format=txt
105,2232,https://www.congress.gov/bill/105th-congress/senate-bill/2232/text?r=1&s=2&format=txt
105,410,https://www.congress.gov/bill/105th-congress/senate-bill/410/text?r=1&s=2&format=txt
105,417,https://www.congress.gov/bill/105th-congress/senate-bill/417/text?r=1&s=2&format=txt
105,813,https://www.congress.gov/bill/105th-congress/senate-bill/813/text?r=1&s=2&format=txt
105,670,https://www.congress.gov/bill/105th-congress/senate-bill/670/text?r=1&s=2&format=txt
105,871,https://www.congress.gov/bill/105th-congress/senate-bill/871/text?r=1&s=2&format=txt
105,1026,https://www.congress.gov/bill/105th-congress/senate-bill/1026/text?r=1&s=2&format=txt
105,1683,https://www.congress.gov/bill/105th-congress/senate-bill/1683/text?r=1&s=2&format=txt
105,1021,https://www.congress.gov/bill/105th-congress/senate-bill/1021/text?r=1&s=2&format=txt
105,1198,https://www.congress.gov/bill/105th-congress/senate-bill/1198/text?r=1&s=2&format=txt
105,758,https://www.congress.gov/bill/105th-congress/senate-bill/758/text?r=1&s=2&format=txt
105,1733,https://www.congress.gov/bill/105th-congress/senate-bill/1733/text?r=1&s=2&format=txt
105,2129,https://www.congress.gov/bill/105th-congress/senate-bill/2129/text?r=1&s=2&format=txt
105,191,https://www.congress.gov/bill/105th-congress/senate-bill/191/text?r=1&s=2&format=txt
105,1564,https://www.congress.gov/bill/105th-congress/senate-bill/1564/text?r=1&s=2&format=txt
105,2143,https://www.congress.gov/bill/105th-congress/senate-bill/2143/text?r=1&s=2&format=txt
105,591,https://www.congress.gov/bill/105th-congress/senate-bill/591/text?r=1&s=2&format=txt
105,768,https://www.congress.gov/bill/105th-congress/senate-bill/768/text?r=1&s=2&format=txt
105,1507,https://www.congress.gov/bill/105th-congress/senate-bill/1507/text?r=1&s=2&format=txt
105,750,https://www.congress.gov/bill/105th-congress/senate-bill/750/text?r=1&s=2&format=txt
105,759,https://www.congress.gov/bill/105th-congress/senate-bill/759/text?r=1&s=2&format=txt
105,305,https://www.congress.gov/bill/105th-congress/senate-bill/305/text?r=1&s=2&format=txt
105,538,https://www.congress.gov/bill/105th-congress/senate-bill/538/text?r=1&s=2&format=txt
105,1139,https://www.congress.gov/bill/105th-congress/senate-bill/1139/text?r=1&s=2&format=txt
105,1333,https://www.congress.gov/bill/105th-congress/senate-bill/1333/text?r=1&s=2&format=txt
105,1565,https://www.congress.gov/bill/105th-congress/senate-bill/1565/text?r=1&s=2&format=txt
105,1759,https://www.congress.gov/bill/105th-congress/senate-bill/1759/text?r=1&s=2&format=txt
106,2950,https://www.congress.gov/bill/106th-congress/senate-bill/2950/text?r=1&s=2&format=txt
106,323,https://www.congress.gov/bill/106th-congress/senate-bill/323/text?r=1&s=2&format=txt
106,785,https://www.congress.gov/bill/106th-congress/senate-bill/785/text?r=1&s=2&format=txt
